"","V1","V2","V3","V4","V5","V6","V7"
"1",2.00860271163069,3.69116231656151,2.96347434498863,-9.23710561265012,7.9388139716861,7.2576739638984,4.28398733340065
"2",0.961170375831215,2.51353143577904,2.03654815132485,-6.40608375156341,5.54294259648725,5.09510592629442,3.40078750965484
"3",5.49410087796147,14.3644443008444,10.4178041677204,-33.2223976995643,28.4938059073464,25.9496249125252,16.545497860751
"4",-0.141131867280295,0.763491281806216,2.45289752036678,-8.64636421558393,9.39072030139345,8.18901217931803,3.50537249945003
"5",4.22590231489977,-0.0303280464759202,0.884334180715584,-4.0202922303449,5.10494498839023,2.14866518513603,-3.1713170459182
"6",-0.923152781278494,-0.0380238084910723,-0.619659179846221,0.234708499165613,1.18748092233127,0.0267861510670259,-0.748467899236618
"7",-1.24615978272002,-14.587830569395,-12.2872263004299,42.9719534092808,-34.0789718925235,-32.785928416042,-30.0136746386029
"8",2.21340886952797,1.01138932222784,0.96318786213003,-0.537892204966623,0.0857881150856621,-0.0661334466066635,-0.634915733777913
"9",1.15740060614597,0.0416551584336212,-1.29210628905437,4.41626806411732,-3.17544621751077,-3.14456157648633,-4.13785413667657
"10",1.62248833664904,-0.0261777043815658,-0.33433654340307,0.0649528271644528,0.219428976424082,0.0300413614381923,-1.07153080515369
"11",-0.0148408177649022,-1.67535101406466,-1.38683592911474,3.65058639189148,-2.49417065949568,-2.80340212949488,-2.91689593602242
"12",-3.70254685224782,-26.7051268854832,-20.8684626066887,66.320813028552,-53.8036111732456,-48.7910058391332,-35.3332319044357
"13",-0.000942508868735363,-1.01905028447077,0.459257712510627,0.861651313075572,-0.211443191908414,0.34651848743593,0.409780396177026
"14",-1.20093270126604,-1.73839376995163,-0.745520971796893,1.47080951082286,0.166872105589277,-1.4359127160382,-3.25285649078311
"15",-2.88636273243668,-9.99422668605437,-6.55096129896865,19.5380691884624,-13.9115286722093,-14.5944809478545,-13.1821358206893
"16",-0.780520295354814,-4.53417340999039,-2.80040772512973,7.46672571962778,-4.59309502506044,-5.60192394693769,-6.68397103382017
"17",-0.0879674139650141,-2.80351973747244,-2.11656028633148,5.8956137142536,-4.25031378557003,-4.38601873895162,-4.01100816231021
"18",-0.422887969257977,-73.2411681754296,-57.2708306453485,177.326444784775,-139.569914031081,-137.175388058619,-121.349564827802
"19",-2.54174059868754,2.99644507435318,11.1629763688505,-3.53134899848401,3.08941803733478,6.95970743287676,5.30841213734331
"20",17.7098145784686,-4.22528697522615,-2.23891640054095,-0.428954399622659,2.00353324860884,17.1439654634185,12.517302587809
"21",-4.67048586471954,5.58311848103807,2.20883788872178,-1.28393478999511,4.33580830101886,6.21940925242019,-0.913784291551938
"22",-0.287050180238929,0.784542595990151,-0.0420780832384133,0.67436469986226,0.526223845232133,-1.03030260286102,-0.981338605647554
"23",0.880804129053406,0.621683153186327,-0.0611913567791976,0.493371309531897,-0.449113819945936,-0.480141694861283,-1.04332567781973
"24",-0.525077258356383,-3.87690694363096,-2.39914248985829,6.22845105473904,-3.76501381397768,-6.18341970269561,-7.34895266860331
"25",9.91657497677434,-58.8390348267942,-32.2844595291024,93.4738776467639,-65.7640735437527,-88.7640811429733,-103.884475384415
"26",1.70268875649664,0.42774550230377,0.930800297574281,0.059870864290643,-0.434734514038391,0.911015762646974,1.59001988626073
"27",0.0419671786413702,-0.0929084483359852,-0.204549288271667,0.248390184534565,0.206244602891969,-0.373143598407426,-0.785620078959822
"28",2.85374671725753,0.131839140782649,-0.950568895733303,-5.01582523706993,7.72998150327982,1.26703657015189,-3.33754525111991
"29",1.71481997028344,0.688847393058551,-0.647722340397037,-2.97583466851064,3.66934765880393,3.23664903831776,3.81952064162836
"30",4546.78875925163,3500.5899964752,787.308538393686,-3925.93561342787,3500.05630419067,1587.05662638315,-1751.88182604813
"31",0.51490971440257,2.32340699109317,1.31516773674961,-3.51145654798548,2.70378310162623,1.22867662438192,2.71673369124797
"32",1.75230633180949,-0.323296439270224,-0.157120540638453,-0.44082811729543,0.896779548751879,1.64494099741695,2.10081949415977
"33",5.04664086276189,6.03509114146698,3.20698153071354,-3.96735684366796,2.22643637146941,3.14414496888564,0.995559930408543
"34",-0.220529841507011,1.53749191249284,-0.480451053273121,-0.326567750823495,0.867866833349668,1.20971938724292,1.24992063433637
"35",-0.689424657225151,0.508013556629837,0.970774799703112,-0.502290830692895,1.51587439447251,0.984771700977946,0.983143796805834
"36",1.53542495000512,-0.649403207106497,-0.455670477606871,-2.13408014312682,3.42186597036998,1.41869783516983,1.34617637951017
"37",-1.15333329137713,-1.11903913624439,0.36943545791375,-3.14250220974333,5.02295543040204,2.60698713864739,-0.239000901966173
"38",-1.2121384706773,-1.49267036750123,0.0522893026084914,-2.12015075618607,3.95068687149618,2.05431313222305,-0.317065815815719
"39",1.09488992405759,-17.6028572644789,-16.7500774313702,56.9766434213452,-49.3361451129982,-48.2345610199901,-41.091948417043
"40",-0.938390435860941,0.0100012950783983,-1.48367905319816,0.202707329839405,1.44412325460315,0.702709805908575,0.705466114287141
"41",-1.54686418639372,2.41218289829383,5.58281592548885,-22.7843594963779,23.7843909348105,19.5548251459884,12.3470139130157
"42",-1.08253227008123,5.8460958586942,9.05171235493337,-33.2734278065195,33.5137141828643,27.5293085963739,16.5727219276166
"43",-0.0908340967049336,-0.118912072288103,-0.018258185779718,-0.384382361904713,0.764102096033085,0.147285062685574,-0.659205269492318
"44",0.0787911213256854,-1.21122425247722,-0.421115124682917,1.04147170867926,-0.0200140264925525,-0.741217639127294,-1.532561313135
"45",-4.51882217270963,-3.15269537483877,0.268439945675549,-6.52270137661877,11.3872216802718,4.89956396300235,0.3976962483044
"46",-4.70299275172199,-3.10491979944002,0.937055302297162,-7.18551913666355,13.1277790921305,8.53269986948268,-1.43877250947777
"47",1.51858006072764,4.58629586754713,-1.10972007695205,1.17394102122344,-1.01767721588557,1.52306656360785,1.92909849090761
