"","x"
"1",1.34460005144071
"2",1.45331077433999
"3",1.91197773177206
"4",3.07581478831866
"5",7.11400832695371
"6",1.19606522137646
"7",2.65773402217329
"8",4.78636904521287
"9",1.31028706286465
"10",1.19872903695901
"11",0.807657131884274
"12",9.7165638421304
"13",0.699524333368664
"14",38.6685937321593
"15",0.406941496969004
"16",0.157316014387675
"17",45.3283638315858
"18",2.52805928709911
"19",1622.80708778361
"20",8.18190797624386
"21",0.621231672560582
"22",1.35936057424619
"23",1.16085286891756
"24",2.23491945713276
"25",1.17196141645379
"26",1.22345909844929
"27",1.26513047427861
"28",1.17558757572093
"29",1.17565231872305
"30",1.61455030868261
"31",1.21364598325327
"32",0.805124232279852
"33",0.215577548213743
"34",0.1705716384223
"35",0.141693273556707
"36",0.105933481853851
"37",0.0865495224367336
"38",0.200923206020586
"39",0.633739332494436
"40",0.170204767773607
"41",0.0630575965840533
"42",0.106612926643011
"43",0.135956387036201
"44",0.744967981700045
"45",0.0771067210310466
"46",0.0731571141800273
"47",0.141967487978501
"48",114.658095840906
"49",1.8251514888175
"50",0.0297597315118423
"51",0.0761584207779198
"52",0.0103721400873963
"53",0.0446155550600781
"54",0.0450092393556781
"55",0.0358109581935394
"56",0.292093084789817
"57",0.960105715948039
"58",9.76717941413366
"59",1.75128935984967
"60",1.32401535126771
"61",4.68731827338393
"62",1.20609086434773
"63",1.09429740906122
"64",1.30881849437856
"65",7.8311883427961
"66",1.047695483255
"67",0.998724341150494
"68",1.07270154086316
"69",1.17390147093647
"70",1.09076781795132
"71",126.25201218599
"72",1.44593014175243
"73",1.09154013893071
"74",1.06818967739009
"75",0.983218760735877
"76",7.10767856819077
"77",5.27932140179193
"78",5.12897670506362
"79",4.97182395503019
"80",5.08468587146263
"81",5.6616435242615
"82",106.377065252932
"83",5.61287008705228
"84",5.66616200173123
"85",4.89941802479141
"86",4.7307754792736
"87",4.98887739239274
"88",5.25098697960103
"89",5.30153772159408
"90",4.3949439920206
"91",4.69604311937773
"92",4.53520296615374
"93",4.61833587734405
"94",4.37514824635792
"95",2.49272601072826
"96",1.66317579905861
"97",1.82178401709135
"98",1.79752066574525
"99",1.57128117553284
"100",1.54519330065365
"101",1.17030622356846
"102",1.61660538759033
"103",2.1430672998001
"104",1.52469019622788
"105",1.45215464978012
"106",1.49679352547137
"107",1.27039678852621
"108",1.24572082525434
"109",7.83391625974143
"110",5.93451582069549
"111",1.40204716553399
"112",1.33354257823566
"113",6.04090699702327
"114",2.57473679782411
"115",35.1061119136725
